Title,Summary,Predicted Bias,Stance
GOP Staffer Apologizes For Lecturing Obama Daughters To 'Show A Little Class',"Elizabeth Lauten, the communications director for Rep. Stephen Fincher (R-Tenn.), wrote that the two teenagers should ""try showing a little class"" The First Daughters join President Obama at the ceremony every year.",left,center
Nebraska and Oklahoma Sue Colorado Over Marijuana Law,"Nebraska and Oklahoma accuse Colorado of leaving huge holes in marijuana rules that allowed the plant to flow out of state. Colorado’s attorney general, John Suthers, a Republican, said the challenge from Nebraska and Oklahoma was “without merit”",center,left
Nebraska and Oklahoma Sue Colorado Over Marijuana Law,"Nebraska and Oklahoma accuse Colorado of leaving huge holes in marijuana rules that allowed the plant to flow out of state. Colorado’s attorney general, John Suthers, a Republican, said the challenge from Nebraska and Oklahoma was “without merit.”",center,left
Nebraska and Oklahoma Sue Colorado Over Marijuana Law,Nebraska and Oklahoma accuse Colorado of leaving huge holes in marijuana rules that allowed the plant to flow out of state. The suit does not specifically seek to overturn the portion of Amendment 64 that made marijuana legal for personal use and possession.,center,left
Nebraska and Oklahoma Sue Colorado Over Marijuana Law,"Nebraska and Oklahoma accuse Colorado of leaving huge holes in marijuana rules that allowed the plant to flow out of state. Colorado’s attorney general, John Suthers, said in a statement that the challenge from Nebraska and Oklahoma was “without merit”",left,right
Nebraska and Oklahoma Sue Colorado Over Marijuana Law,"Nebraska and Oklahoma accuse Colorado of leaving huge holes in marijuana rules that allowed the plant to flow out of state. Colorado’s attorney general, John Suthers, a Republican, said the challenge from Nebraska and Oklahoma was “without merit”",center,right
Nebraska and Oklahoma Sue Colorado Over Marijuana Law,"Nebraska and Oklahoma accuse Colorado of leaving huge holes in marijuana rules that allowed the plant to flow out of state. Colorado’s attorney general, John Suthers, said in a statement that the challenge from Nebraska and Oklahoma was “without merit’",left,right
Nebraska and Oklahoma Sue Colorado Over Marijuana Law,The lawsuit was brought by attorneys general in Nebraska and Oklahoma. It asks the United States Supreme Court to strike down key parts of a 2012 voter-approved measure that legalized marijuana in Colorado for adult use. Some sheriffs and police officers in rural counties bordering Colorado have complained that they have seen more marijuana entering their towns.,center,center
Nebraska and Oklahoma Sue Colorado Over Marijuana Law,The lawsuit was brought by attorneys general in Nebraska and Oklahoma. It asks the United States Supreme Court to strike down key parts of a 2012 voter-approved measure that legalized marijuana in Colorado for adult use.,center,center
Nebraska and Oklahoma Sue Colorado Over Marijuana Law,The lawsuit was brought by attorneys general in Nebraska and Oklahoma. It asks the U.S. Supreme Court to strike down key parts of a 2012 voter-approved measure that legalized marijuana in Colorado for adult use.,center,center
"Nebraska, Oklahoma File Federal Suit Against Colorado Over Marijuana Legalization",Nebraska and Oklahoma filed a federal lawsuit in the U.S. Supreme Court Thursday. The states say Colorado's legalization of recreational marijuana is unconstitutional. Colorado's attorney general says he intends to defend the state's marijuana laws.,center,left
"Nebraska, Oklahoma File Federal Suit Against Colorado Over Marijuana Legalization",Nebraska and Oklahoma filed a federal lawsuit in the U.S. Supreme Court Thursday. The states say Colorado's legalization of recreational marijuana is unconstitutional. Colorado's attorney general says he will defend the state's marijuana laws.,center,left
"Nebraska, Oklahoma File Federal Suit Against Colorado Over Marijuana Legalization","Nebraska and Oklahoma filed a federal lawsuit in the U.S. Supreme Court Thursday. The states say Colorado's legalization of recreational marijuana is unconstitutional. Colorado's attorney general says the suit is ""without merit""",center,left
"Nebraska, Oklahoma File Federal Suit Against Colorado Over Marijuana Legalization",Nebraska and Oklahoma filed a federal lawsuit in the U.S. Supreme Court Thursday. The states claim Colorado's legalization of recreational marijuana is unconstitutional under federal law. Colorado's attorney general says he intends to defend the state's marijuana laws.,center,right
"Nebraska, Oklahoma File Federal Suit Against Colorado Over Marijuana Legalization",Nebraska and Oklahoma filed a federal lawsuit in the U.S. Supreme Court Thursday. They claim Colorado's legalization of recreational marijuana is unconstitutional under federal law. Colorado's attorney general says he intends to defend the state's marijuana laws.,center,right
"Nebraska, Oklahoma File Federal Suit Against Colorado Over Marijuana Legalization",Nebraska and Oklahoma filed a federal lawsuit in the U.S. Supreme Court Thursday. The states say Colorado's legalization of recreational marijuana is unconstitutional. Colorado's attorney general says he intends to defend the state's marijuana laws.,center,right
"Nebraska, Oklahoma File Federal Suit Against Colorado Over Marijuana Legalization",Nebraska and Oklahoma filed a federal lawsuit in the U.S. Supreme Court Thursday. They claim Colorado's legalization of recreational marijuana is unconstitutional under federal law. Colorado's attorney general says he intends to defend the state's marijuana laws.,center,center
"Nebraska, Oklahoma File Federal Suit Against Colorado Over Marijuana Legalization",Nebraska and Oklahoma filed a federal lawsuit in the U.S. Supreme Court Thursday. They claim that Colorado's legalization of recreational marijuana is unconstitutional under federal law. Colorado's attorney general says he intends to defend the state's marijuana laws.,center,center
"Nebraska, Oklahoma File Federal Suit Against Colorado Over Marijuana Legalization",Nebraska and Oklahoma filed a federal lawsuit in the U.S. Supreme Court Thursday. They claim Colorado's legalization of recreational marijuana is unconstitutional under federal law. Colorado's attorney general says he will defend the state's marijuana laws.,center,center
Third-Highest Ranking Republican In U.S. House Calls For Legalizing Undocumented Immigrants,"Majority Whip Kevin McCarthy says he agrees with giving undocumented immigrants a chance to legalize their status. McCarthy made his comments in an interview with KBFX-TV in Bakersfield, Calif. McCarthy is the third-ranking Republican in the House of Representatives.",right,left
Third-Highest Ranking Republican In U.S. House Calls For Legalizing Undocumented Immigrants,"Majority Whip Kevin McCarthy says he agrees with giving undocumented immigrants a chance to legalize their status. McCarthy made his comments in an interview with KBFX-TV in Bakersfield, Calif. McCarthy is the third-ranking Republican in the House.",right,left
Third-Highest Ranking Republican In U.S. House Calls For Legalizing Undocumented Immigrants,"Majority Whip Kevin McCarthy says he agrees with giving undocumented immigrants a chance to legalize their status. McCarthy made his comments in an interview with KBFX-TV in Bakersfield, Calif.",right,left
Third-Highest Ranking Republican In U.S. House Calls For Legalizing Undocumented Immigrants,"McCarthy: “The principles aren’t written yet, but in my personal belief, I think it’ll go with legal status that will allow you to work and pay taxes.” House Republican immigration principles reportedly will cover how the U.S. border should be protected, how immigration laws should be enforced inside the United States.",center,right
